"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45"
"30",0,1,0,1,6,2,2,1,1,3,3,3,3,1,0,0,0,2,0,0,9,1,0,0,0,1,1,2,3,0,0,0,0,0,1,1,0,0,0,0,1,3,1,1,0
"31",0,1,0,1,2,2,0,1,0,1,0,4,0,2,0,0,0,5,0,1,18,1,1,0,1,3,4,0,1,0,0,4,0,0,2,1,1,0,0,1,0,4,0,0,1
"32",0,0,0,0,1,1,0,0,0,2,1,1,0,1,1,0,0,4,1,1,20,0,0,0,2,4,3,0,1,0,4,0,0,0,1,0,1,0,0,1,0,1,0,0,0
"33",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,0,0,1
"34",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7,0,0,1,1,0,1,0,1,0,0,0,0,0,3,0,0,1,0,1,1,1,1,0,0
"35",2,1,1,3,1,1,5,2,0,2,3,8,0,3,0,0,0,10,0,4,39,0,0,1,2,2,5,0,1,1,2,1,1,3,0,0,3,1,1,6,2,4,1,2,1
"36",0,0,0,0,2,2,0,0,0,0,1,1,0,2,0,1,0,0,0,1,6,0,0,0,0,1,2,0,0,1,1,0,1,0,0,0,2,0,2,2,1,3,0,0,0
"37",1,2,0,2,2,2,3,1,1,1,3,2,1,0,1,1,0,3,1,1,15,0,0,0,0,0,2,0,0,0,1,1,2,0,3,2,0,2,1,1,4,3,0,3,1
"38",0,1,0,1,1,0,1,0,0,0,0,2,2,1,2,0,0,1,1,0,11,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2,0,0,2,1,2,1,1,0
"39",0,1,0,0,2,1,2,0,0,0,1,0,1,1,0,1,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0,0,1,2,1,1,0,1
"40",1,1,0,1,0,3,2,1,0,0,3,6,0,4,1,0,0,5,0,3,21,0,0,0,1,3,2,0,0,0,1,1,1,1,6,2,1,2,1,0,0,3,1,2,2
"41",0,2,0,2,5,1,3,0,0,0,3,3,3,2,0,0,0,2,0,2,14,0,0,1,0,2,2,1,1,1,0,0,2,1,2,1,4,1,2,0,0,4,2,2,1
"42",0,3,0,1,4,2,3,0,1,0,7,15,4,0,3,1,0,8,1,3,32,0,2,0,1,3,8,2,2,3,4,1,1,1,4,3,3,2,1,3,4,0,0,0,2
"43",0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,1,0,2,1,0,0,0,1,1,0,0,1,1,1,2,0,0,1,0
"44",0,1,0,2,6,5,3,0,0,1,1,2,2,1,0,0,0,1,0,1,7,0,0,1,0,1,2,0,2,1,0,0,0,0,2,0,3,1,0,2,2,0,1,0,0
"45",0,0,0,1,1,1,1,0,0,0,2,5,1,1,1,0,0,1,0,0,8,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,2,1,2,0,0,0
