"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45"
"11",25,88,32,203,681,335,235,76,70,244,0,277,206,171,178,59,52,211,104,177,405,61,42,127,62,132,237,47,105,61,96,39,36,71,132,31,140,55,54,127,99,210,14,98,72
"12",12,28,11,100,215,123,94,58,41,205,277,0,72,82,115,53,32,273,56,129,393,39,22,44,40,77,129,14,44,43,79,28,11,37,149,19,78,30,27,72,46,129,8,58,64
"13",8,25,4,47,187,105,94,21,19,66,206,72,0,88,71,17,15,60,22,117,141,26,18,25,17,48,85,32,54,26,28,7,9,27,36,15,63,14,19,37,42,70,7,30,14
"14",6,25,6,62,176,99,87,29,24,64,171,82,88,0,66,17,12,57,32,115,144,23,17,36,23,62,114,46,95,57,41,16,8,49,43,10,95,32,33,58,64,77,16,63,22
"15",4,19,5,41,147,80,62,19,25,80,178,115,71,66,0,14,27,109,17,64,151,34,13,31,19,42,64,19,37,28,41,17,6,22,71,13,36,20,14,38,29,58,5,31,24
"16",2,8,6,29,60,38,27,11,16,29,59,53,17,17,14,0,5,40,11,21,52,10,0,18,10,20,24,4,8,3,11,7,11,9,20,8,11,9,5,16,5,30,3,10,17
"17",3,3,2,11,41,30,14,12,4,15,52,32,15,12,27,5,0,20,5,14,38,9,5,12,0,15,18,3,6,6,7,4,5,11,20,4,10,6,5,18,7,25,1,8,8
"18",12,27,13,87,212,118,110,43,42,140,211,273,60,57,109,40,20,0,37,91,272,26,13,66,39,82,122,16,39,27,72,26,15,35,103,16,59,30,18,59,50,113,5,44,38
"19",7,19,15,29,99,38,27,14,38,46,104,56,22,32,17,11,5,37,0,22,75,11,8,50,22,27,45,8,13,19,16,13,12,14,20,8,23,13,10,29,14,33,1,14,15
"20",8,38,7,73,192,101,110,20,21,94,177,129,117,115,64,21,14,91,22,0,285,28,23,29,21,46,141,66,118,55,43,13,9,30,57,7,105,22,26,45,67,93,10,67,33
"21",26,54,28,132,394,187,163,79,57,221,405,393,141,144,151,52,38,272,75,285,0,54,38,118,66,160,222,51,96,79,139,51,28,57,191,39,159,68,47,112,93,231,19,82,88
"22",5,11,11,19,61,46,33,12,9,22,61,39,26,23,34,10,9,26,11,28,54,0,20,14,12,21,44,7,14,9,17,9,6,11,19,9,24,10,7,17,17,28,2,18,12
"23",0,8,4,12,37,22,23,8,6,19,42,22,18,17,13,0,5,13,8,23,38,20,0,8,2,11,28,13,13,7,10,3,2,10,8,2,17,6,7,12,10,16,3,11,1
"24",6,13,13,35,146,63,66,24,40,60,127,44,25,36,31,18,12,66,50,29,118,14,8,0,26,45,62,16,22,19,27,13,34,26,39,22,37,23,14,55,28,58,4,31,23
"25",2,12,3,13,57,22,26,9,11,29,62,40,17,23,19,10,0,39,22,21,66,12,2,26,0,21,34,3,15,10,19,11,3,5,29,9,18,12,9,22,10,22,2,9,25
"26",6,10,10,40,121,75,57,23,21,59,132,77,48,62,42,20,15,82,27,46,160,21,11,45,21,0,81,15,29,20,43,18,15,37,51,16,44,17,21,42,37,74,7,36,23
"27",11,40,9,55,264,132,129,34,34,87,237,129,85,114,64,24,18,122,45,141,222,44,28,62,34,81,0,56,86,58,61,24,16,66,74,28,123,41,54,87,106,138,23,78,36
"28",3,13,1,13,51,28,34,8,3,22,47,14,32,46,19,4,3,16,8,66,51,7,13,16,3,15,56,0,54,23,20,5,5,15,20,3,46,7,12,15,33,30,4,24,3
"29",4,7,2,20,110,48,65,10,9,30,105,44,54,95,37,8,6,39,13,118,96,14,13,22,15,29,86,54,0,41,23,9,3,27,24,7,114,11,24,31,58,47,12,58,11
"30",2,7,0,22,73,44,46,9,8,41,61,43,26,57,28,3,6,27,19,55,79,9,7,19,10,20,58,23,41,0,24,5,3,14,34,2,36,13,28,18,34,32,9,29,13
"31",7,14,5,28,83,49,42,16,16,66,96,79,28,41,41,11,7,72,16,43,139,17,10,27,19,43,61,20,23,24,0,25,10,30,76,8,36,16,14,45,26,64,6,18,24
"32",4,7,3,11,38,21,20,6,4,25,39,28,7,16,17,7,4,26,13,13,51,9,3,13,11,18,24,5,9,5,25,0,6,11,35,9,13,18,6,22,10,22,2,5,16
"33",0,1,3,5,38,17,15,6,10,15,36,11,9,8,6,11,5,15,12,9,28,6,2,34,3,15,16,5,3,3,10,6,0,6,8,9,10,11,3,19,13,17,2,11,6
"34",2,10,3,20,77,37,34,11,17,34,71,37,27,49,22,9,11,35,14,30,57,11,10,26,5,37,66,15,27,14,30,11,6,0,25,6,37,21,17,48,39,61,5,22,12
"35",3,8,3,48,106,64,54,37,14,92,132,149,36,43,71,20,20,103,20,57,191,19,8,39,29,51,74,20,24,34,76,35,8,25,0,19,70,27,17,61,33,88,6,33,34
"36",4,6,3,11,36,15,10,7,10,21,31,19,15,10,13,8,4,16,8,7,39,9,2,22,9,16,28,3,7,2,8,9,9,6,19,0,14,23,4,25,9,30,2,13,14
"37",5,13,5,31,145,69,61,24,16,53,140,78,63,95,36,11,10,59,23,105,159,24,17,37,18,44,123,46,114,36,36,13,10,37,70,14,0,24,48,57,97,83,17,75,13
"38",2,7,4,20,48,32,25,6,7,24,55,30,14,32,20,9,6,30,13,22,68,10,6,23,12,17,41,7,11,13,16,18,11,21,27,23,24,0,10,46,26,50,3,19,10
"39",0,4,3,12,48,26,34,4,6,20,54,27,19,33,14,5,5,18,10,26,47,7,7,14,9,21,54,12,24,28,14,6,3,17,17,4,48,10,0,17,37,28,28,47,11
"40",5,21,10,43,121,77,51,25,32,59,127,72,37,58,38,16,18,59,29,45,112,17,12,55,22,42,87,15,31,18,45,22,19,48,61,25,57,46,17,0,41,115,4,35,22
"41",3,7,3,21,108,48,55,11,8,36,99,46,42,64,29,5,7,50,14,67,93,17,10,28,10,37,106,33,58,34,26,10,13,39,33,9,97,26,37,41,0,73,21,81,10
"42",7,24,8,68,190,133,89,30,29,106,210,129,70,77,58,30,25,113,33,93,231,28,16,58,22,74,138,30,47,32,64,22,17,61,88,30,83,50,28,115,73,0,15,61,30
"43",0,2,1,1,22,6,8,1,2,9,14,8,7,16,5,3,1,5,1,10,19,2,3,4,2,7,23,4,12,9,6,2,2,5,6,2,17,3,28,4,21,15,0,20,2
"44",5,10,3,29,105,42,50,7,11,35,98,58,30,63,31,10,8,44,14,67,82,18,11,31,9,36,78,24,58,29,18,5,11,22,33,13,75,19,47,35,81,61,20,0,10
"45",2,10,5,17,52,30,26,17,14,35,72,64,14,22,24,17,8,38,15,33,88,12,1,23,25,23,36,3,11,13,24,16,6,12,34,14,13,10,11,22,10,30,2,10,0
