"","Aug2016","Sep2016","Oct2016","Nov2016","Dec2016","Jan2017","Feb2017","Mar2017","Apr2017","May2017","Jun2017","Jul2017","Aug2017","Sep2017","Oct2017","Nov2017","Dec2017","Jan2018","Feb2018","Mar2018","Apr2018","May2018","Jun2018"
"21",0.0779697113109323,0.0710402353423076,0.0664833464276361,0.0703320433602018,0.0788982582250484,0.0771559746866857,0.0834622657727351,0.0822092535644394,0.0910787974061702,0.10685271154252,0.118091378039794,0.123700305810398,0.124759615384615,0.137567292303215,0.134116693679092,0.162394167450611,0.151377036462374,0.155862068965517,0.167375654450262,0.172874493927125,0.189058524173028,0.149651236525047,0.17837389380531
"22",0.00799810695693327,0.00916047589789421,0.010677808727948,0.00861645036454213,0.00981476361625657,0.00825164412458121,0.00911122571772391,0.0103613363153481,0.0108272745136569,0.0127664064148555,0.00987472365512159,0.0128822629969419,0.0144831730769231,0.0128764731558271,0.00948136142625608,0.0117591721542803,0.0120248254460822,0.0147586206896552,0.00818062827225131,0.00951417004048583,0.00788804071246819,0.00856055802155993,0.0110619469026549
"23",0.00653888625966241,0.00736375653987227,0.00664238268695093,0.0062645656496547,0.00643661874481615,0.00553418538280184,0.00577617328519855,0.0063076600503215,0.00811554332874828,0.0073327706267145,0.00836403831982314,0.00688073394495413,0.00600961538461538,0.00785683107813182,0.00551053484602917,0.00940733772342427,0.00746702870442203,0.00620689655172414,0.00556282722513089,0.00728744939271255,0.00458015267175573,0.00538998097653773,0.00746681415929204
"24",0.0159173371194195,0.0211230892401646,0.0198557245911006,0.0172435911141519,0.0179447746751452,0.0185879141332672,0.019408629877944,0.0190103438635728,0.0171349970524661,0.0147710487444609,0.0196389093588799,0.0186544342507645,0.0134615384615385,0.0169503855667103,0.013614262560778,0.0148165569143932,0.0145461598138091,0.0106206896551724,0.0142342931937173,0.0131578947368421,0.00585241730279898,0.0190234622701332,0.00967920353982301
"25",0.00939422621864647,0.0107989350015826,0.00989215056067424,0.00990998695773021,0.011145286148742,0.0105844397567937,0.00955819150764999,0.00967989935700307,0.0093731577913146,0.0111837940493775,0.00954310980103169,0.00967125382262997,0.00709134615384615,0.00996653571948202,0.00907617504051864,0.00940733772342427,0.00989138867339022,0.00896551724137931,0.00981675392670158,0.00647773279352227,0.00661577608142493,0.010145846544071,0.00884955752212389
"26",0.0223694589051901,0.0213558249083022,0.0221055638882937,0.0327767206174766,0.033548175283384,0.0213177813624519,0.0231562661165549,0.023029074643556,0.0211632933778738,0.0221301962439333,0.0254237288135593,0.0251146788990826,0.0248798076923077,0.0235704932343955,0.0248784440842788,0.0251646284101599,0.0256012412723041,0.0311724137931034,0.0281413612565445,0.0210526315789474,0.0249363867684478,0.0196575776791376,0.0367809734513274
"27",0.0385470894462849,0.0424416764415647,0.0404732995262243,0.0397254709114622,0.0390603400608239,0.04267278818712,0.0454014096613375,0.0457261671792005,0.0434662998624484,0.0445241612154463,0.0480840088430361,0.0478975535168196,0.0443509615384615,0.0381929288520297,0.0461102106969206,0.0444496707431797,0.0524631497284717,0.0544827586206896,0.0441753926701571,0.0479757085020243,0.037913486005089,0.0370957514267597,0.0420353982300885
"28",0.00866067203028869,0.0117205682474073,0.010844463490703,0.00840264266318873,0.00746474979264584,0.00770567067874426,0.00759841842874334,0.00885868045848476,0.00825309491059147,0.0106826334669762,0.0075165806927045,0.00508409785932722,0.00751201923076923,0.00923905136039575,0.00753646677471637,0.01258231420508,0.00581846392552366,0.00262068965517241,0.00572643979057592,0.00323886639676113,0.00636132315521628,0.00665821179454661,0.00442477876106195
"29",0.0163274964505442,0.0184047366363179,0.0196771659167202,0.0206538239507387,0.0191802598838817,0.0192827894279687,0.0163314423242221,0.0206178361755661,0.0139516604440951,0.0158525005275375,0.0127487103905674,0.0135703363914373,0.0159855769230769,0.0133129637712789,0.0119935170178282,0.0129350893697084,0.0162916989914662,0.0100689655172414,0.0106348167539267,0.0111336032388664,0.0193384223918575,0.0133164235890932,0.00636061946902655
"30",0.0135194825682284,0.0107803161481316,0.0135347475180344,0.0133309101793847,0.014437033453138,0.0140960416925177,0.0130995358432181,0.014292703382723,0.0159559834938102,0.0147974256172188,0.013927781871776,0.0171636085626911,0.0131009615384615,0.0162956496435327,0.0148298217179903,0.0157572906867357,0.0140612878200155,0.0180689655172414,0.0176701570680628,0.0117408906882591,0.0137404580152672,0.0155358275206088,0.0113384955752212
